8.000     57.999    7.616                                                       
8.075     61.953    5.566                                                       
8.175     58.199    5.394                                                       
8.250     54.908    7.410                                                       
8.325     59.759    5.466                                                       
8.425     54.703    5.230                                                       
8.500     66.258    8.140                                                       
8.575     61.434    5.542                                                       
8.675     64.250    5.668                                                       
8.750     54.332    7.371                                                       
8.825     56.294    5.305                                                       
8.925     63.956    5.655                                                       
9.000     53.081    7.286                                                       
9.075     54.777    5.233                                                       
9.175     48.330    4.916                                                       
9.250     66.919    8.180                                                       
9.325     60.747    5.511                                                       
9.425     53.639    5.179                                                       
9.500     57.794    7.602                                                       
9.575     63.476    5.634                                                       
9.675     55.228    5.255                                                       
9.750     47.244    6.873                                                       
9.825     64.461    5.677                                                       
9.925     52.510    5.124                                                       
10.000    63.370    7.961                                                       
10.075    51.955    5.097                                                       
10.175    53.402    5.167                                                       
10.250    67.098    8.191                                                       
10.325    62.248    5.579                                                       
10.425    64.558    5.681                                                       
10.500    50.400    7.099                                                       
10.575    54.203    5.206                                                       
10.676    64.387    4.633                                                       
10.739    58.828    5.423                                                       
10.802    54.943    4.280                                                       
10.864    47.843    4.891                                                       
10.926    50.153    4.089                                                       
10.989    62.279    5.580                                                       
11.052    67.937    4.759                                                       
11.114    63.763    5.646                                                       
11.176    49.002    4.042                                                       
11.239    53.860    5.189                                                       
11.302    58.109    4.401                                                       
11.364    61.506    5.546                                                       
11.426    53.820    4.236                                                       
11.489    60.397    5.495                                                       
11.552    66.135    4.695                                                       
11.614    49.832    4.992                                                       
11.676    50.427    4.100                                                       
11.739    57.868    5.379                                                       
11.802    60.829    4.503                                                       
11.864    49.171    4.958                                                       
11.926    55.741    4.310                                                       
11.989    64.412    5.675                                                       
12.052    57.583    4.381                                                       
12.114    59.247    5.443                                                       
12.176    52.455    4.182                                                       
12.239    59.354    5.448                                                       
12.302    55.863    4.315                                                       
12.364    50.583    5.029                                                       
12.426    56.815    4.352                                                       
12.489    53.580    5.176                                                       
12.552    54.997    4.282                                                       
12.614    69.581    5.898                                                       
12.676    54.542    4.264                                                       
12.739    55.025    5.245                                                       
12.802    56.683    4.347                                                       
12.878    57.016    7.551                                                       
12.953    49.960    4.998                                                       
13.053    49.234    4.962                                                       
13.128    51.861    7.201                                                       
13.203    69.824    5.909                                                       
13.303    58.522    5.409                                                       
13.375    56.897    5.334                                                       
13.441    59.565    4.456                                                       
13.500    55.732    5.279                                                       
13.559    59.624    4.458                                                       
13.625    56.604    5.320                                                       
13.691    63.469    4.600                                                       
13.750    55.762    5.280                                                       
13.809    60.340    4.485                                                       
13.875    51.364    5.068                                                       
13.941    58.616    4.420                                                       
14.000    52.625    5.130                                                       
14.059    59.014    4.435                                                       
14.125    67.683    5.817                                                       
14.191    56.268    4.331                                                       
14.250    58.075    5.389                                                       
14.309    54.435    4.260                                                       
14.375    63.020    5.613                                                       
14.441    58.052    4.399                                                       
14.500    62.076    5.571                                                       
14.559    56.238    4.330                                                       
14.625    55.512    5.268                                                       
14.691    60.468    4.490                                                       
14.750    67.522    5.810                                                       
14.809    61.572    4.530                                                       
14.875    65.559    5.725                                                       
14.941    76.385    5.046                                                       
15.000    81.349    6.378                                                       
15.059    73.382    4.946                                                       
15.125    97.493    6.982                                                       
15.191    108.153   6.004                                                       
15.250    128.084   8.003                                                       
15.309    150.657   7.087                                                       
15.375    183.505   9.579                                                       
15.441    255.281   9.225                                                       
15.500    301.754   12.283                                                      
15.572    395.262   19.881                                                      
15.622    483.706   21.993                                                      
15.697    539.274   16.421                                                      
15.797    615.947   17.549                                                      
15.872    601.508   24.526                                                      
15.947    531.354   16.300                                                      
16.022    427.129   20.667                                                      
16.078    408.446   14.291                                                      
16.128    326.103   12.769                                                      
16.178    237.329   10.893                                                      
16.242    163.116   7.374                                                       
16.313    114.979   6.191                                                       
16.378    73.587    6.066                                                       
16.428    67.681    5.817                                                       
16.492    64.115    4.623                                                       
16.563    65.017    4.655                                                       
16.628    72.630    6.026                                                       
16.678    66.373    5.761                                                       
16.742    62.581    4.567                                                       
16.813    63.337    4.595                                                       
16.878    61.169    5.530                                                       
16.928    65.328    5.715                                                       
16.992    58.361    4.411                                                       
17.063    66.184    4.697                                                       
17.128    59.109    5.436                                                       
17.178    54.457    5.218                                                       
17.242    59.032    4.436                                                       
17.313    59.844    4.466                                                       
17.378    57.160    5.346                                                       
17.428    64.679    5.687                                                       
17.492    61.275    4.519                                                       
